         996	2019-07-01 13:19:08	102	2	1	0
         994	2019-07-01 13:36:15	102	0	1	0
         996	2019-07-01 13:41:17	102	3	1	0
         978	2019-07-01 13:49:09	102	0	1	0
         937	2019-07-01 13:49:13	102	0	1	0
         941	2019-07-01 13:49:16	102	0	1	0
         989	2019-07-01 13:49:22	102	0	1	0
         938	2019-07-01 13:49:26	102	0	1	0
         620	2019-07-01 13:49:28	102	0	1	0
         952	2019-07-01 13:49:41	102	0	1	0
         964	2019-07-01 13:49:51	102	0	1	0
         954	2019-07-01 13:50:28	102	0	1	0
         979	2019-07-01 13:51:48	102	0	1	0
         965	2019-07-01 13:51:52	102	0	1	0
         977	2019-07-01 13:54:53	102	0	1	0
         916	2019-07-01 13:55:09	102	0	1	0
         915	2019-07-01 13:59:21	102	0	1	0
         931	2019-07-01 14:00:04	102	1	1	0
         973	2019-07-01 14:00:09	102	1	1	0
         960	2019-07-01 14:00:13	102	1	1	0
         960	2019-07-01 14:00:14	102	1	1	0
         974	2019-07-01 14:00:17	102	1	1	0
         948	2019-07-01 14:00:20	102	1	1	0
         962	2019-07-01 14:00:23	102	1	1	0
         975	2019-07-01 14:00:29	102	1	1	0
         950	2019-07-01 14:00:33	102	1	1	0
         949	2019-07-01 14:00:38	102	1	1	0
         949	2019-07-01 14:00:40	102	1	1	0
         976	2019-07-01 14:00:53	102	1	1	0
         976	2019-07-01 14:00:55	102	1	1	0
         907	2019-07-01 14:04:20	102	0	1	0
         996	2019-07-01 14:10:29	102	1	1	0
         957	2019-07-01 14:12:18	102	1	1	0
         923	2019-07-01 14:12:40	102	1	1	0
         923	2019-07-01 14:12:42	102	1	1	0
         622	2019-07-01 14:49:43	102	0	1	0
         935	2019-07-01 15:02:13	102	1	1	0
         926	2019-07-01 15:16:38	102	1	1	0
         989	2019-07-01 17:01:11	102	2	1	0
         989	2019-07-01 17:25:13	102	3	1	0
         938	2019-07-01 17:30:13	102	2	1	0
         937	2019-07-01 17:30:16	102	2	1	0
         938	2019-07-01 17:55:38	102	3	1	0
         937	2019-07-01 17:55:42	102	3	1	0
         977	2019-07-01 18:00:13	102	2	1	0
         941	2019-07-01 18:00:18	102	2	1	0
         995	2019-07-01 18:04:58	102	0	1	0
         971	2019-07-01 18:10:43	102	1	1	0
         970	2019-07-01 18:11:16	102	1	1	0
         941	2019-07-01 18:25:04	102	3	1	0
         977	2019-07-01 18:25:43	102	3	1	0
         915	2019-07-01 18:30:12	102	2	1	0
         965	2019-07-01 18:30:17	102	2	1	0
         997	2019-07-01 18:33:15	102	1	1	0
         965	2019-07-01 18:55:38	102	1	1	0
         965	2019-07-01 18:55:47	102	3	1	0
         915	2019-07-01 18:56:08	102	3	1	0
         916	2019-07-01 19:00:11	102	2	1	0
         952	2019-07-01 19:00:14	102	2	1	0
         978	2019-07-01 19:00:20	102	2	1	0
         964	2019-07-01 19:00:24	102	2	1	0
         978	2019-07-01 19:25:22	102	3	1	0
         952	2019-07-01 19:25:27	102	3	1	0
         964	2019-07-01 19:25:32	102	3	1	0
         916	2019-07-01 19:25:47	102	3	1	0
         954	2019-07-01 19:30:02	102	2	1	0
         979	2019-07-01 19:30:45	102	2	1	0
         620	2019-07-01 19:30:51	102	2	1	0
         620	2019-07-01 19:55:24	102	3	1	0
         954	2019-07-01 19:55:52	102	3	1	0
         979	2019-07-01 19:55:57	102	3	1	0
         622	2019-07-01 20:00:01	102	2	1	0
         622	2019-07-01 20:25:04	102	3	1	0
         955	2019-07-01 21:49:02	102	0	1	0
         980	2019-07-01 21:49:05	102	0	1	0
         980	2019-07-01 21:49:06	102	0	1	0
         985	2019-07-01 21:49:11	102	0	1	0
         985	2019-07-01 21:49:12	102	0	1	0
         956	2019-07-01 21:49:17	102	0	1	0
         981	2019-07-01 21:49:21	102	0	1	0
         981	2019-07-01 21:49:22	102	0	1	0
         982	2019-07-01 21:49:26	102	0	1	0
         982	2019-07-01 21:49:27	102	0	1	0
         983	2019-07-01 21:49:31	102	0	1	0
         991	2019-07-01 21:49:36	102	0	1	0
         991	2019-07-01 21:49:37	102	0	1	0
         984	2019-07-01 21:49:39	102	0	1	0
         986	2019-07-01 21:49:42	102	0	1	0
         968	2019-07-01 21:50:00	102	0	1	0
         968	2019-07-01 21:50:01	102	0	1	0
         911	2019-07-01 21:50:54	102	0	1	0
         958	2019-07-01 21:54:57	102	0	1	0
         943	2019-07-01 21:57:36	102	0	1	0
         943	2019-07-01 21:57:39	102	0	1	0
         989	2019-07-01 22:00:12	102	1	1	0
         989	2019-07-01 22:00:13	102	1	1	0
         938	2019-07-01 22:00:16	102	1	1	0
         941	2019-07-01 22:00:20	102	1	1	0
         952	2019-07-01 22:00:25	102	1	1	0
         915	2019-07-01 22:00:30	102	1	1	0
         964	2019-07-01 22:00:36	102	1	1	0
         916	2019-07-01 22:00:39	102	1	1	0
         937	2019-07-01 22:00:42	102	1	1	0
         620	2019-07-01 22:00:44	102	1	1	0
         978	2019-07-01 22:00:50	102	1	1	0
         977	2019-07-01 22:00:55	102	1	1	0
         954	2019-07-01 22:01:05	102	1	1	0
         979	2019-07-01 22:01:22	102	1	1	0
         994	2019-07-01 22:04:42	102	1	1	0
         965	2019-07-01 22:26:31	102	1	1	0
         905	2019-07-01 22:49:06	102	0	1	0
         969	2019-07-01 22:49:10	102	0	1	0
         622	2019-07-01 23:01:36	102	1	1	0
         907	2019-07-01 23:07:28	102	1	1	0
         983	2019-07-02 00:30:05	102	2	1	0
         983	2019-07-02 00:30:06	102	2	1	0
         985	2019-07-02 00:30:12	102	2	1	0
         985	2019-07-02 00:30:13	102	2	1	0
         984	2019-07-02 00:30:15	102	2	1	0
         984	2019-07-02 00:58:42	102	3	1	0
         985	2019-07-02 00:59:00	102	3	1	0
         985	2019-07-02 00:59:01	102	3	1	0
         983	2019-07-02 00:59:04	102	3	1	0
         983	2019-07-02 00:59:05	102	3	1	0
         982	2019-07-02 01:00:04	102	2	1	0
         982	2019-07-02 01:00:06	102	2	1	0
         968	2019-07-02 01:00:15	102	2	1	0
         968	2019-07-02 01:00:16	102	2	1	0
         968	2019-07-02 01:26:54	102	3	1	0
         968	2019-07-02 01:26:55	102	3	1	0
         982	2019-07-02 01:27:00	102	3	1	0
         982	2019-07-02 01:27:02	102	3	1	0
         943	2019-07-02 01:30:05	102	2	1	0
         943	2019-07-02 01:30:06	102	2	1	0
         956	2019-07-02 01:30:14	102	2	1	0
         958	2019-07-02 01:30:22	102	2	1	0
         956	2019-07-02 01:57:54	102	3	1	0
         943	2019-07-02 01:58:39	102	3	1	0
         943	2019-07-02 01:58:40	102	3	1	0
         958	2019-07-02 01:59:28	102	3	1	0
         958	2019-07-02 01:59:30	102	3	1	0
         980	2019-07-02 02:00:01	102	2	1	0
         980	2019-07-02 02:00:02	102	2	1	0
         986	2019-07-02 02:00:05	102	2	1	0
         986	2019-07-02 02:00:06	102	2	1	0
         980	2019-07-02 02:26:03	102	3	1	0
         980	2019-07-02 02:26:04	102	3	1	0
         986	2019-07-02 02:27:54	102	3	1	0
         986	2019-07-02 02:27:56	102	3	1	0
         955	2019-07-02 02:30:02	102	2	1	0
         981	2019-07-02 02:30:08	102	2	1	0
         911	2019-07-02 02:30:18	102	2	1	0
         955	2019-07-02 02:57:04	102	3	1	0
         911	2019-07-02 02:57:23	102	3	1	0
         981	2019-07-02 02:58:07	102	3	1	0
         905	2019-07-02 03:00:10	102	2	1	0
         991	2019-07-02 03:00:17	102	2	1	0
         991	2019-07-02 03:00:20	102	2	1	0
         991	2019-07-02 03:29:27	102	3	1	0
         991	2019-07-02 03:29:28	102	3	1	0
         905	2019-07-02 03:30:02	102	3	1	0
         969	2019-07-02 03:30:23	102	2	1	0
         995	2019-07-02 03:35:33	102	1	1	0
         969	2019-07-02 04:00:05	102	3	1	0
         927	2019-07-02 04:24:19	102	0	1	0
         949	2019-07-02 05:49:07	102	0	1	0
         957	2019-07-02 05:49:08	102	0	1	0
         973	2019-07-02 05:49:10	102	0	1	0
         948	2019-07-02 05:49:12	102	0	1	0
         923	2019-07-02 05:49:14	102	0	1	0
         947	2019-07-02 05:49:16	102	0	1	0
         974	2019-07-02 05:49:21	102	0	1	0
         931	2019-07-02 05:49:26	102	0	1	0
         962	2019-07-02 05:49:29	102	0	1	0
         950	2019-07-02 05:49:38	102	0	1	0
         619	2019-07-02 05:50:02	102	0	1	0
         960	2019-07-02 05:51:49	102	0	1	0
         955	2019-07-02 06:00:04	102	1	1	0
         980	2019-07-02 06:00:09	102	1	1	0
         980	2019-07-02 06:00:10	102	1	1	0
         956	2019-07-02 06:00:21	102	1	1	0
         943	2019-07-02 06:00:26	102	1	1	0
         943	2019-07-02 06:00:27	102	1	1	0
         985	2019-07-02 06:00:32	102	1	1	0
         985	2019-07-02 06:00:34	102	1	1	0
         981	2019-07-02 06:00:39	102	1	1	0
         986	2019-07-02 06:00:42	102	1	1	0
         991	2019-07-02 06:00:48	102	1	1	0
         991	2019-07-02 06:00:50	102	1	1	0
         983	2019-07-02 06:00:53	102	1	1	0
         982	2019-07-02 06:00:56	102	1	1	0
         982	2019-07-02 06:00:57	102	1	1	0
         968	2019-07-02 06:01:02	102	1	1	0
         968	2019-07-02 06:01:03	102	1	1	0
         984	2019-07-02 06:01:07	102	1	1	0
         958	2019-07-02 06:01:13	102	1	1	0
         911	2019-07-02 06:01:43	102	1	1	0
         935	2019-07-02 06:49:46	102	0	1	0
         926	2019-07-02 06:52:41	102	0	1	0
         969	2019-07-02 07:00:15	102	1	1	0
         905	2019-07-02 07:21:59	102	1	1	0
         908	2019-07-02 07:41:55	102	0	1	0
         973	2019-07-02 09:00:26	102	2	1	0
         960	2019-07-02 09:00:36	102	2	1	0
         960	2019-07-02 09:00:38	102	2	1	0
         960	2019-07-02 09:00:39	102	2	1	0
         957	2019-07-02 09:00:44	102	2	1	0
         970	2019-07-02 09:15:07	102	0	1	0
         973	2019-07-02 09:23:12	102	3	1	0
         960	2019-07-02 09:23:20	102	3	1	0
         957	2019-07-02 09:23:55	102	3	1	0
         947	2019-07-02 09:30:02	102	2	1	0
         950	2019-07-02 09:30:09	102	2	1	0
         971	2019-07-02 09:45:29	102	0	1	0
         947	2019-07-02 09:55:10	102	3	1	0
         950	2019-07-02 09:55:14	102	3	1	0
         949	2019-07-02 10:00:02	102	2	1	0
         923	2019-07-02 10:00:10	102	2	1	0
         619	2019-07-02 10:00:19	102	2	1	0
         923	2019-07-02 10:22:18	102	3	1	0
         949	2019-07-02 10:24:23	102	3	1	0
         619	2019-07-02 10:24:51	102	3	1	0
         948	2019-07-02 10:30:02	102	2	1	0
         927	2019-07-02 10:30:09	102	2	1	0
         931	2019-07-02 10:31:30	102	2	1	0
         948	2019-07-02 10:54:01	102	3	1	0
         931	2019-07-02 10:54:03	102	3	1	0
         927	2019-07-02 10:58:48	102	3	1	0
         974	2019-07-02 11:00:09	102	2	1	0
         926	2019-07-02 11:00:15	102	2	1	0
         926	2019-07-02 11:19:11	102	3	1	0
         974	2019-07-02 11:21:41	102	3	1	0
         962	2019-07-02 11:30:09	102	2	1	0
         962	2019-07-02 11:50:16	102	3	1	0
         935	2019-07-02 12:31:01	102	2	1	0
         935	2019-07-02 12:51:21	102	3	1	0
         620	2019-07-02 13:49:03	102	0	1	0
         941	2019-07-02 13:49:12	102	0	1	0
         963	2019-07-02 13:49:18	102	0	1	0
         916	2019-07-02 13:49:22	102	0	1	0
         907	2019-07-02 13:49:26	102	0	1	0
         938	2019-07-02 13:49:29	102	0	1	0
         977	2019-07-02 13:49:33	102	0	1	0
         952	2019-07-02 13:49:35	102	0	1	0
         978	2019-07-02 13:49:53	102	0	1	0
         937	2019-07-02 13:49:56	102	0	1	0
         954	2019-07-02 13:51:02	102	0	1	0
         979	2019-07-02 13:53:04	102	0	1	0
         912	2019-07-02 13:54:02	102	0	1	0
         964	2019-07-02 13:54:07	102	0	1	0
         994	2019-07-02 13:55:36	102	0	1	0
         949	2019-07-02 14:00:02	102	1	1	0
         960	2019-07-02 14:00:08	102	1	1	0
         960	2019-07-02 14:00:09	102	1	1	0
         960	2019-07-02 14:00:12	102	1	1	0
         973	2019-07-02 14:00:13	102	1	1	0
         957	2019-07-02 14:00:19	102	1	1	0
         947	2019-07-02 14:00:23	102	1	1	0
         948	2019-07-02 14:00:25	102	1	1	0
         931	2019-07-02 14:00:28	102	1	1	0
         962	2019-07-02 14:00:30	102	1	1	0
         619	2019-07-02 14:00:32	102	1	1	0
         974	2019-07-02 14:00:36	102	1	1	0
         950	2019-07-02 14:00:41	102	1	1	0
         923	2019-07-02 14:19:30	102	1	1	0
         927	2019-07-02 14:23:52	102	1	1	0
         918	2019-07-02 14:49:56	102	0	1	0
         622	2019-07-02 14:50:07	102	0	1	0
         935	2019-07-02 15:03:21	102	1	1	0
         926	2019-07-02 15:04:03	102	1	1	0
         997	2019-07-02 16:19:26	102	0	1	0
         908	2019-07-02 16:45:42	102	1	1	0
         963	2019-07-02 17:00:07	102	2	1	0
         963	2019-07-02 17:25:02	102	3	1	0
         938	2019-07-02 17:30:09	102	2	1	0
         937	2019-07-02 17:30:13	102	2	1	0
         995	2019-07-02 17:33:35	102	0	1	0
         937	2019-07-02 17:55:12	102	3	1	0
         938	2019-07-02 17:55:17	102	3	1	0
         977	2019-07-02 18:00:12	102	2	1	0
         941	2019-07-02 18:00:15	102	2	1	0
         912	2019-07-02 18:00:26	102	2	1	0
         970	2019-07-02 18:18:58	102	1	1	0
         941	2019-07-02 18:25:15	102	3	1	0
         912	2019-07-02 18:25:35	102	3	1	0
         977	2019-07-02 18:25:38	102	3	1	0
         978	2019-07-02 19:00:02	102	2	1	0
         952	2019-07-02 19:00:06	102	2	1	0
         964	2019-07-02 19:00:22	102	2	1	0
         916	2019-07-02 19:00:46	102	2	1	0
         918	2019-07-02 19:00:52	102	2	1	0
         971	2019-07-02 19:07:29	102	1	1	0
         952	2019-07-02 19:27:22	102	3	1	0
         964	2019-07-02 19:27:27	102	3	1	0
         978	2019-07-02 19:27:34	102	3	1	0
         916	2019-07-02 19:27:51	102	3	1	0
         918	2019-07-02 19:29:05	102	3	1	0
         954	2019-07-02 19:30:05	102	2	1	0
         620	2019-07-02 19:30:23	102	2	1	0
         979	2019-07-02 19:30:26	102	2	1	0
         620	2019-07-02 19:55:41	102	3	1	0
         979	2019-07-02 19:55:45	102	3	1	0
         954	2019-07-02 19:55:51	102	3	1	0
         622	2019-07-02 20:00:08	102	2	1	0
         622	2019-07-02 20:25:03	102	3	1	0
         955	2019-07-02 21:49:01	102	0	1	0
         943	2019-07-02 21:49:04	102	0	1	0
         943	2019-07-02 21:49:05	102	0	1	0
         985	2019-07-02 21:49:10	102	0	1	0
         985	2019-07-02 21:49:12	102	0	1	0
         967	2019-07-02 21:49:14	102	0	1	0
         967	2019-07-02 21:49:15	102	0	1	0
         990	2019-07-02 21:49:17	102	0	1	0
         911	2019-07-02 21:49:21	102	0	1	0
         980	2019-07-02 21:49:24	102	0	1	0
         980	2019-07-02 21:49:26	102	0	1	0
         984	2019-07-02 21:49:30	102	0	1	0
         983	2019-07-02 21:49:33	102	0	1	0
         981	2019-07-02 21:49:38	102	0	1	0
         991	2019-07-02 21:50:26	102	0	1	0
         991	2019-07-02 21:50:28	102	0	1	0
         968	2019-07-02 21:50:29	102	0	1	0
         968	2019-07-02 21:50:30	102	0	1	0
         958	2019-07-02 21:52:16	102	0	1	0
         958	2019-07-02 21:52:18	102	0	1	0
         956	2019-07-02 21:52:46	102	0	1	0
         941	2019-07-02 22:00:11	102	1	1	0
         963	2019-07-02 22:00:14	102	1	1	0
         952	2019-07-02 22:00:18	102	1	1	0
         620	2019-07-02 22:00:23	102	1	1	0
         937	2019-07-02 22:00:25	102	1	1	0
         977	2019-07-02 22:00:29	102	1	1	0
         916	2019-07-02 22:00:32	102	1	1	0
         954	2019-07-02 22:00:37	102	1	1	0
         912	2019-07-02 22:01:04	102	1	1	0
         978	2019-07-02 22:01:36	102	1	1	0
         979	2019-07-02 22:04:43	102	1	1	0
         964	2019-07-02 22:05:42	102	1	1	0
         994	2019-07-02 22:10:15	102	1	1	0
         905	2019-07-02 22:49:02	102	0	1	0
         969	2019-07-02 22:49:07	102	0	1	0
         622	2019-07-02 23:05:13	102	1	1	0
         907	2019-07-02 23:12:21	102	1	1	0
         918	2019-07-02 23:39:24	102	1	1	0
         997	2019-07-03 00:29:36	102	1	1	0
         985	2019-07-03 00:30:07	102	1	1	0
         985	2019-07-03 00:30:09	102	2	1	0
         985	2019-07-03 00:30:14	102	2	1	0
         983	2019-07-03 00:30:19	102	2	1	0
         984	2019-07-03 00:30:21	102	2	1	0
         985	2019-07-03 00:58:41	102	3	1	0
         985	2019-07-03 00:58:42	102	3	1	0
         984	2019-07-03 00:58:44	102	3	1	0
         983	2019-07-03 00:58:47	102	3	1	0
         967	2019-07-03 01:00:04	102	2	1	0
         967	2019-07-03 01:00:05	102	2	1	0
         968	2019-07-03 01:00:27	102	2	1	0
         968	2019-07-03 01:00:28	102	2	1	0
         967	2019-07-03 01:25:22	102	3	1	0
         967	2019-07-03 01:25:23	102	3	1	0
         968	2019-07-03 01:26:37	102	3	1	0
         968	2019-07-03 01:26:38	102	3	1	0
         943	2019-07-03 01:30:02	102	2	1	0
         943	2019-07-03 01:30:03	102	2	1	0
         958	2019-07-03 01:30:14	102	2	1	0
         958	2019-07-03 01:30:15	102	2	1	0
         956	2019-07-03 01:30:24	102	2	1	0
         995	2019-07-03 01:34:42	102	1	1	0
         943	2019-07-03 01:58:30	102	3	1	0
         943	2019-07-03 01:58:32	102	3	1	0
         958	2019-07-03 01:59:07	102	3	1	0
         958	2019-07-03 01:59:08	102	3	1	0
         956	2019-07-03 01:59:14	102	3	1	0
         980	2019-07-03 02:00:09	102	2	1	0
         980	2019-07-03 02:00:10	102	2	1	0
         990	2019-07-03 02:00:19	102	2	1	0
         990	2019-07-03 02:26:17	102	3	1	0
         980	2019-07-03 02:26:30	102	3	1	0
         980	2019-07-03 02:26:37	102	3	1	0
         955	2019-07-03 02:30:02	102	2	1	0
         981	2019-07-03 02:30:07	102	2	1	0
         911	2019-07-03 02:30:12	102	2	1	0
         955	2019-07-03 02:57:03	102	3	1	0
         911	2019-07-03 02:57:28	102	3	1	0
         981	2019-07-03 02:59:10	102	3	1	0
         991	2019-07-03 03:00:07	102	2	1	0
         991	2019-07-03 03:00:08	102	2	1	0
         905	2019-07-03 03:00:13	102	2	1	0
         991	2019-07-03 03:28:06	102	3	1	0
         991	2019-07-03 03:28:08	102	3	1	0
         905	2019-07-03 03:30:07	102	3	1	0
         969	2019-07-03 03:30:12	102	2	1	0
         969	2019-07-03 03:59:33	102	3	1	0
         927	2019-07-03 04:31:29	102	0	1	0
         973	2019-07-03 05:49:02	102	0	1	0
         974	2019-07-03 05:49:06	102	0	1	0
         962	2019-07-03 05:49:11	102	0	1	0
         931	2019-07-03 05:49:14	102	0	1	0
         948	2019-07-03 05:49:17	102	0	1	0
         923	2019-07-03 05:49:19	102	0	1	0
         988	2019-07-03 05:49:22	102	0	1	0
         906	2019-07-03 05:49:28	102	0	1	0
         959	2019-07-03 05:49:34	102	0	1	0
         950	2019-07-03 05:49:42	102	0	1	0
         923	2019-07-03 05:49:45	102	0	1	0
         961	2019-07-03 05:53:13	102	0	1	0
         947	2019-07-03 05:53:15	102	0	1	0
         619	2019-07-03 05:54:33	102	0	1	0
         990	2019-07-03 06:00:02	102	1	1	0
         955	2019-07-03 06:00:04	102	1	1	0
         985	2019-07-03 06:00:10	102	1	1	0
         985	2019-07-03 06:00:11	102	1	1	0
         980	2019-07-03 06:00:24	102	1	1	0
         980	2019-07-03 06:00:25	102	1	1	0
         981	2019-07-03 06:00:29	102	1	1	0
         968	2019-07-03 06:00:33	102	1	1	0
         968	2019-07-03 06:00:34	102	1	1	0
         991	2019-07-03 06:00:39	102	1	1	0
         991	2019-07-03 06:00:40	102	1	1	0
         958	2019-07-03 06:00:45	102	1	1	0
         958	2019-07-03 06:00:46	102	1	1	0
         958	2019-07-03 06:00:47	102	1	1	0
         958	2019-07-03 06:00:50	102	1	1	0
         958	2019-07-03 06:00:51	102	1	1	0
         958	2019-07-03 06:00:54	102	1	1	0
         983	2019-07-03 06:00:57	102	1	1	0
         983	2019-07-03 06:00:59	102	1	1	0
         983	2019-07-03 06:01:00	102	1	1	0
         943	2019-07-03 06:01:04	102	1	1	0
         943	2019-07-03 06:01:05	102	1	1	0
         956	2019-07-03 06:01:08	102	1	1	0
         967	2019-07-03 06:01:12	102	1	1	0
         967	2019-07-03 06:01:13	102	1	1	0
         911	2019-07-03 06:02:13	102	1	1	0
         984	2019-07-03 06:02:25	102	1	1	0
         935	2019-07-03 06:49:32	102	0	1	0
         917	2019-07-03 06:49:55	102	0	1	0
         926	2019-07-03 06:50:33	102	0	1	0
         969	2019-07-03 07:00:02	102	1	1	0
         905	2019-07-03 07:16:07	102	1	1	0
         970	2019-07-03 08:41:05	102	0	1	0
         973	2019-07-03 09:00:02	102	2	1	0
         973	2019-07-03 09:22:20	102	3	1	0
         950	2019-07-03 09:30:03	102	2	1	0
         947	2019-07-03 09:30:08	102	2	1	0
         950	2019-07-03 09:55:43	102	3	1	0
         947	2019-07-03 09:55:52	102	3	1	0
         923	2019-07-03 10:00:11	102	2	1	0
         619	2019-07-03 10:00:16	102	2	1	0
